match_id,team1,team2,city,venue,season,team1_runs,team2_runs,winner
1359496,Kolkata Knight Riders,Mumbai Indians,Mumbai,Wankhede Stadium,2023,185,186.0,Mumbai Indians
1359497,Gujarat Titans,Rajasthan Royals,Ahmedabad,Narendra Modi Stadium,2023,177,179.0,Rajasthan Royals
1359498,Chennai Super Kings,Royal Challengers Bangalore,Bengaluru,M Chinnaswamy Stadium,2023,226,218.0,Chennai Super Kings
1359499,Mumbai Indians,Sunrisers Hyderabad,Hyderabad,Rajiv Gandhi International Stadium,2023,192,178.0,Mumbai Indians
1359500,Lucknow Super Giants,Rajasthan Royals,Jaipur,Sawai Mansingh Stadium,2023,154,144.0,Lucknow Super Giants
1359501,Royal Challengers Bangalore,Punjab Kings,Mohali,Punjab Cricket Association IS Bindra Stadium,2023,174,150.0,Royal Challengers Bangalore
1359502,Kolkata Knight Riders,Delhi Capitals,Delhi,Arun Jaitley Stadium,2023,127,128.0,Delhi Capitals
1359503,Sunrisers Hyderabad,Chennai Super Kings,Chennai,MA Chidambaram Stadium,2023,134,138.0,Chennai Super Kings
1359504,Gujarat Titans,Lucknow Super Giants,Lucknow,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2023,135,128.0,Gujarat Titans
1359505,Punjab Kings,Mumbai Indians,Mumbai,Wankhede Stadium,2023,214,201.0,Punjab Kings
1359506,Royal Challengers Bangalore,Rajasthan Royals,Bengaluru,M Chinnaswamy Stadium,2023,189,182.0,Royal Challengers Bangalore
1359507,Chennai Super Kings,Kolkata Knight Riders,Kolkata,Eden Gardens,2023,235,186.0,Chennai Super Kings
1359508,Delhi Capitals,Sunrisers Hyderabad,Hyderabad,Rajiv Gandhi International Stadium,2023,144,137.0,Delhi Capitals
1359509,Gujarat Titans,Mumbai Indians,Ahmedabad,Narendra Modi Stadium,2023,207,152.0,Gujarat Titans
1359510,Kolkata Knight Riders,Royal Challengers Bangalore,Bengaluru,M Chinnaswamy Stadium,2023,200,179.0,Kolkata Knight Riders
1359511,Rajasthan Royals,Chennai Super Kings,Jaipur,Sawai Mansingh Stadium,2023,202,170.0,Rajasthan Royals
1359512,Lucknow Super Giants,Punjab Kings,Mohali,Punjab Cricket Association IS Bindra Stadium,2023,257,201.0,Lucknow Super Giants
1359513,Kolkata Knight Riders,Gujarat Titans,Kolkata,Eden Gardens,2023,179,180.0,Gujarat Titans
1359514,Sunrisers Hyderabad,Delhi Capitals,Delhi,Arun Jaitley Stadium,2023,197,188.0,Sunrisers Hyderabad
1359515,Chennai Super Kings,Punjab Kings,Chennai,MA Chidambaram Stadium,2023,200,201.0,Punjab Kings
1359516,Rajasthan Royals,Mumbai Indians,Mumbai,Wankhede Stadium,2023,212,214.0,Mumbai Indians
1359517,Royal Challengers Bangalore,Lucknow Super Giants,Lucknow,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2023,126,108.0,Royal Challengers Bangalore
1359518,Delhi Capitals,Gujarat Titans,Ahmedabad,Narendra Modi Stadium,2023,130,125.0,Delhi Capitals
1359520,Punjab Kings,Mumbai Indians,Mohali,Punjab Cricket Association IS Bindra Stadium,2023,214,216.0,Mumbai Indians
1359521,Kolkata Knight Riders,Sunrisers Hyderabad,Hyderabad,Rajiv Gandhi International Stadium,2023,171,166.0,Kolkata Knight Riders
1359522,Rajasthan Royals,Gujarat Titans,Jaipur,Sawai Mansingh Stadium,2023,118,119.0,Gujarat Titans
1359523,Mumbai Indians,Chennai Super Kings,Chennai,MA Chidambaram Stadium,2023,139,140.0,Chennai Super Kings
1359524,Royal Challengers Bangalore,Delhi Capitals,Delhi,Arun Jaitley Stadium,2023,181,187.0,Delhi Capitals
1359525,Gujarat Titans,Lucknow Super Giants,Ahmedabad,Narendra Modi Stadium,2023,227,171.0,Gujarat Titans
1359526,Rajasthan Royals,Sunrisers Hyderabad,Jaipur,Sawai Mansingh Stadium,2023,214,217.0,Sunrisers Hyderabad
1359527,Punjab Kings,Kolkata Knight Riders,Kolkata,Eden Gardens,2023,179,182.0,Kolkata Knight Riders
1359528,Royal Challengers Bangalore,Mumbai Indians,Mumbai,Wankhede Stadium,2023,199,200.0,Mumbai Indians
1359529,Chennai Super Kings,Delhi Capitals,Chennai,MA Chidambaram Stadium,2023,167,140.0,Chennai Super Kings
1359530,Kolkata Knight Riders,Rajasthan Royals,Kolkata,Eden Gardens,2023,149,151.0,Rajasthan Royals
1359531,Mumbai Indians,Gujarat Titans,Mumbai,Wankhede Stadium,2023,218,191.0,Mumbai Indians
1359532,Sunrisers Hyderabad,Lucknow Super Giants,Hyderabad,Rajiv Gandhi International Stadium,2023,182,185.0,Lucknow Super Giants
1359533,Punjab Kings,Delhi Capitals,Delhi,Arun Jaitley Stadium,2023,167,136.0,Punjab Kings
1359534,Royal Challengers Bangalore,Rajasthan Royals,Jaipur,Sawai Mansingh Stadium,2023,171,59.0,Royal Challengers Bangalore
1359535,Chennai Super Kings,Kolkata Knight Riders,Chennai,MA Chidambaram Stadium,2023,144,147.0,Kolkata Knight Riders
1359536,Gujarat Titans,Sunrisers Hyderabad,Ahmedabad,Narendra Modi Stadium,2023,188,154.0,Gujarat Titans
1359537,Lucknow Super Giants,Mumbai Indians,Lucknow,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2023,177,172.0,Lucknow Super Giants
1359538,Delhi Capitals,Punjab Kings,Dharamshala,Himachal Pradesh Cricket Association Stadium,2023,213,198.0,Delhi Capitals
1359539,Sunrisers Hyderabad,Royal Challengers Bangalore,Hyderabad,Rajiv Gandhi International Stadium,2023,186,187.0,Royal Challengers Bangalore
1359540,Punjab Kings,Rajasthan Royals,Dharamshala,Himachal Pradesh Cricket Association Stadium,2023,187,189.0,Rajasthan Royals
1359541,Chennai Super Kings,Delhi Capitals,Delhi,Arun Jaitley Stadium,2023,223,146.0,Chennai Super Kings
1359542,Lucknow Super Giants,Kolkata Knight Riders,Kolkata,Eden Gardens,2023,176,175.0,Lucknow Super Giants
1359543,Sunrisers Hyderabad,Mumbai Indians,Mumbai,Wankhede Stadium,2023,200,201.0,Mumbai Indians
1359544,Royal Challengers Bangalore,Gujarat Titans,Bengaluru,M Chinnaswamy Stadium,2023,197,198.0,Gujarat Titans
1370350,Chennai Super Kings,Gujarat Titans,Chennai,MA Chidambaram Stadium,2023,172,157.0,Chennai Super Kings
1370351,Mumbai Indians,Lucknow Super Giants,Chennai,MA Chidambaram Stadium,2023,182,101.0,Mumbai Indians
1370352,Gujarat Titans,Mumbai Indians,Ahmedabad,Narendra Modi Stadium,2023,233,171.0,Gujarat Titans
1370353,Gujarat Titans,Chennai Super Kings,Ahmedabad,Narendra Modi Stadium,2023,214,171.0,Chennai Super Kings
1422119,Royal Challengers Bangalore,Chennai Super Kings,Chennai,MA Chidambaram Stadium,2024,173,176.0,Chennai Super Kings
1422120,Delhi Capitals,Punjab Kings,Chandigarh,Maharaja Yadavindra Singh International Cricket Stadium,2024,174,177.0,Punjab Kings
1422121,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata,Eden Gardens,2024,208,204.0,Kolkata Knight Riders
1422122,Rajasthan Royals,Lucknow Super Giants,Jaipur,Sawai Mansingh Stadium,2024,193,173.0,Rajasthan Royals
1422123,Gujarat Titans,Mumbai Indians,Ahmedabad,Narendra Modi Stadium,2024,168,162.0,Gujarat Titans
1422124,Punjab Kings,Royal Challengers Bangalore,Bengaluru,M Chinnaswamy Stadium,2024,176,178.0,Royal Challengers Bengaluru
1422125,Chennai Super Kings,Gujarat Titans,Chennai,MA Chidambaram Stadium,2024,206,143.0,Chennai Super Kings
1422126,Sunrisers Hyderabad,Mumbai Indians,Hyderabad,Rajiv Gandhi International Stadium,2024,277,246.0,Sunrisers Hyderabad
1422127,Rajasthan Royals,Delhi Capitals,Jaipur,Sawai Mansingh Stadium,2024,185,173.0,Rajasthan Royals
1422128,Royal Challengers Bangalore,Kolkata Knight Riders,Bengaluru,M Chinnaswamy Stadium,2024,182,186.0,Kolkata Knight Riders
1422129,Lucknow Super Giants,Punjab Kings,Lucknow,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2024,199,178.0,Lucknow Super Giants
1422130,Sunrisers Hyderabad,Gujarat Titans,Ahmedabad,Narendra Modi Stadium,2024,162,168.0,Gujarat Titans
1422131,Delhi Capitals,Chennai Super Kings,Visakhapatnam,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2024,191,171.0,Delhi Capitals
1422132,Mumbai Indians,Rajasthan Royals,Mumbai,Wankhede Stadium,2024,125,127.0,Rajasthan Royals
1422133,Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,M Chinnaswamy Stadium,2024,181,153.0,Lucknow Super Giants
1422134,Kolkata Knight Riders,Delhi Capitals,Visakhapatnam,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2024,272,166.0,Kolkata Knight Riders
1422135,Gujarat Titans,Punjab Kings,Ahmedabad,Narendra Modi Stadium,2024,199,200.0,Punjab Kings
1422136,Chennai Super Kings,Sunrisers Hyderabad,Hyderabad,Rajiv Gandhi International Stadium,2024,165,166.0,Sunrisers Hyderabad
1422137,Royal Challengers Bangalore,Rajasthan Royals,Jaipur,Sawai Mansingh Stadium,2024,183,189.0,Rajasthan Royals
1422138,Mumbai Indians,Delhi Capitals,Mumbai,Wankhede Stadium,2024,234,205.0,Mumbai Indians
1422139,Lucknow Super Giants,Gujarat Titans,Lucknow,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2024,163,130.0,Lucknow Super Giants
1426260,Kolkata Knight Riders,Chennai Super Kings,Chennai,MA Chidambaram Stadium,2024,137,141.0,Chennai Super Kings
1426261,Sunrisers Hyderabad,Punjab Kings,Chandigarh,Maharaja Yadavindra Singh International Cricket Stadium,2024,182,180.0,Sunrisers Hyderabad
1426262,Rajasthan Royals,Gujarat Titans,Jaipur,Sawai Mansingh Stadium,2024,196,199.0,Gujarat Titans
1426263,Royal Challengers Bangalore,Mumbai Indians,Mumbai,Wankhede Stadium,2024,196,199.0,Mumbai Indians
1426264,Lucknow Super Giants,Delhi Capitals,Lucknow,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2024,167,170.0,Delhi Capitals
1426265,Punjab Kings,Rajasthan Royals,Chandigarh,Maharaja Yadavindra Singh International Cricket Stadium,2024,147,152.0,Rajasthan Royals
1426266,Lucknow Super Giants,Kolkata Knight Riders,Kolkata,Eden Gardens,2024,161,162.0,Kolkata Knight Riders
1426267,Chennai Super Kings,Mumbai Indians,Mumbai,Wankhede Stadium,2024,206,186.0,Chennai Super Kings
1426268,Sunrisers Hyderabad,Royal Challengers Bangalore,Bengaluru,M Chinnaswamy Stadium,2024,287,262.0,Sunrisers Hyderabad
1426269,Kolkata Knight Riders,Rajasthan Royals,Kolkata,Eden Gardens,2024,223,224.0,Rajasthan Royals
1426270,Gujarat Titans,Delhi Capitals,Ahmedabad,Narendra Modi Stadium,2024,89,92.0,Delhi Capitals
1426271,Mumbai Indians,Punjab Kings,Chandigarh,Maharaja Yadavindra Singh International Cricket Stadium,2024,192,183.0,Mumbai Indians
1426272,Chennai Super Kings,Lucknow Super Giants,Lucknow,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2024,176,180.0,Lucknow Super Giants
1426273,Sunrisers Hyderabad,Delhi Capitals,Delhi,Arun Jaitley Stadium,2024,266,199.0,Sunrisers Hyderabad
1426274,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata,Eden Gardens,2024,222,221.0,Kolkata Knight Riders
1426275,Punjab Kings,Gujarat Titans,Chandigarh,Maharaja Yadavindra Singh International Cricket Stadium,2024,142,146.0,Gujarat Titans
1426276,Mumbai Indians,Rajasthan Royals,Jaipur,Sawai Mansingh Stadium,2024,179,183.0,Rajasthan Royals
1426277,Chennai Super Kings,Lucknow Super Giants,Chennai,MA Chidambaram Stadium,2024,210,213.0,Lucknow Super Giants
1426278,Delhi Capitals,Gujarat Titans,Delhi,Arun Jaitley Stadium,2024,224,220.0,Delhi Capitals
1426279,Royal Challengers Bangalore,Sunrisers Hyderabad,Hyderabad,Rajiv Gandhi International Stadium,2024,206,171.0,Royal Challengers Bengaluru
1426280,Kolkata Knight Riders,Punjab Kings,Kolkata,Eden Gardens,2024,261,262.0,Punjab Kings
1426281,Delhi Capitals,Mumbai Indians,Delhi,Arun Jaitley Stadium,2024,257,247.0,Delhi Capitals
1426282,Lucknow Super Giants,Rajasthan Royals,Lucknow,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2024,196,199.0,Rajasthan Royals
1426283,Gujarat Titans,Royal Challengers Bangalore,Ahmedabad,Narendra Modi Stadium,2024,200,206.0,Royal Challengers Bengaluru
1426284,Chennai Super Kings,Sunrisers Hyderabad,Chennai,MA Chidambaram Stadium,2024,212,134.0,Chennai Super Kings
1426285,Delhi Capitals,Kolkata Knight Riders,Kolkata,Eden Gardens,2024,153,157.0,Kolkata Knight Riders
1426286,Mumbai Indians,Lucknow Super Giants,Lucknow,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2024,144,145.0,Lucknow Super Giants
1426287,Chennai Super Kings,Punjab Kings,Chennai,MA Chidambaram Stadium,2024,162,163.0,Punjab Kings
1426288,Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,Rajiv Gandhi International Stadium,2024,201,200.0,Sunrisers Hyderabad
1426289,Kolkata Knight Riders,Mumbai Indians,Mumbai,Wankhede Stadium,2024,169,145.0,Kolkata Knight Riders
1426290,Gujarat Titans,Royal Challengers Bangalore,Bengaluru,M Chinnaswamy Stadium,2024,147,152.0,Royal Challengers Bengaluru
1426291,Chennai Super Kings,Punjab Kings,Dharamshala,Himachal Pradesh Cricket Association Stadium,2024,167,139.0,Chennai Super Kings
1426292,Kolkata Knight Riders,Lucknow Super Giants,Lucknow,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,2024,235,137.0,Kolkata Knight Riders
1426293,Sunrisers Hyderabad,Mumbai Indians,Mumbai,Wankhede Stadium,2024,173,174.0,Mumbai Indians
1426294,Delhi Capitals,Rajasthan Royals,Delhi,Arun Jaitley Stadium,2024,221,201.0,Delhi Capitals
1426295,Lucknow Super Giants,Sunrisers Hyderabad,Hyderabad,Rajiv Gandhi International Stadium,2024,165,167.0,Sunrisers Hyderabad
1426296,Royal Challengers Bangalore,Punjab Kings,Dharamshala,Himachal Pradesh Cricket Association Stadium,2024,241,181.0,Royal Challengers Bengaluru
1426297,Gujarat Titans,Chennai Super Kings,Ahmedabad,Narendra Modi Stadium,2024,231,196.0,Gujarat Titans
1426298,Kolkata Knight Riders,Mumbai Indians,Kolkata,Eden Gardens,2024,157,139.0,Kolkata Knight Riders
1426299,Rajasthan Royals,Chennai Super Kings,Chennai,MA Chidambaram Stadium,2024,141,145.0,Chennai Super Kings
1426300,Royal Challengers Bangalore,Delhi Capitals,Bengaluru,M Chinnaswamy Stadium,2024,187,140.0,Royal Challengers Bengaluru
1426302,Delhi Capitals,Lucknow Super Giants,Delhi,Arun Jaitley Stadium,2024,208,189.0,Delhi Capitals
1426303,Rajasthan Royals,Punjab Kings,Guwahati,Barsapara Cricket Stadium,2024,144,145.0,Punjab Kings
1426305,Lucknow Super Giants,Mumbai Indians,Mumbai,Wankhede Stadium,2024,214,196.0,Lucknow Super Giants
1426306,Royal Challengers Bangalore,Chennai Super Kings,Bengaluru,M Chinnaswamy Stadium,2024,218,191.0,Royal Challengers Bengaluru
1426307,Punjab Kings,Sunrisers Hyderabad,Hyderabad,Rajiv Gandhi International Stadium,2024,214,215.0,Sunrisers Hyderabad
1426309,Sunrisers Hyderabad,Kolkata Knight Riders,Ahmedabad,Narendra Modi Stadium,2024,159,164.0,Kolkata Knight Riders
1426310,Royal Challengers Bangalore,Rajasthan Royals,Ahmedabad,Narendra Modi Stadium,2024,172,174.0,Rajasthan Royals
1426311,Sunrisers Hyderabad,Rajasthan Royals,Chennai,MA Chidambaram Stadium,2024,175,139.0,Sunrisers Hyderabad
1426312,Sunrisers Hyderabad,Kolkata Knight Riders,Chennai,MA Chidambaram Stadium,2024,113,114.0,Kolkata Knight Riders
