match_id,team1,team2,city,venue,season,team1_runs,team2_runs,winner
501212,Sunrisers Hyderabad,Punjab Kings,Hyderabad,Rajiv Gandhi International Stadium,2011,165,166,Kings XI Punjab
501214,Kolkata Knight Riders,Rajasthan Royals,Kolkata,Eden Gardens,2011,81,85,Kolkata Knight Riders
501216,Delhi Capitals,Sunrisers Hyderabad,Delhi,Feroz Shah Kotla,2011,168,152,Deccan Chargers
501220,Punjab Kings,Rajasthan Royals,Mohali,Punjab Cricket Association IS Bindra Stadium,2011,195,147,Kings XI Punjab
501221,Mumbai Indians,Chennai Super Kings,Mumbai,Wankhede Stadium,2011,164,156,Mumbai Indians
501222,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata,Eden Gardens,2011,171,175,Royal Challengers Bangalore
501223,Delhi Capitals,Punjab Kings,Delhi,Feroz Shah Kotla,2011,231,202,Delhi Daredevils
501224,Sunrisers Hyderabad,Mumbai Indians,Hyderabad,Rajiv Gandhi International Stadium,2011,172,135,Mumbai Indians
501227,Delhi Capitals,Royal Challengers Bangalore,Delhi,Feroz Shah Kotla,2011,160,161,Royal Challengers Bangalore
501230,Delhi Capitals,Kolkata Knight Riders,Delhi,Feroz Shah Kotla,2011,148,131,Kolkata Knight Riders
501231,Rajasthan Royals,Mumbai Indians,Jaipur,Sawai Mansingh Stadium,2011,94,95,Rajasthan Royals
501234,Kolkata Knight Riders,Punjab Kings,Kolkata,Eden Gardens,2011,119,120,Kolkata Knight Riders
501236,Chennai Super Kings,Sunrisers Hyderabad,Chennai,MA Chidambaram Stadium,2011,165,146,Chennai Super Kings
501237,Mumbai Indians,Punjab Kings,Mumbai,Wankhede Stadium,2011,159,136,Mumbai Indians
501239,Sunrisers Hyderabad,Kolkata Knight Riders,Hyderabad,Rajiv Gandhi International Stadium,2011,169,149,Kolkata Knight Riders
501240,Chennai Super Kings,Rajasthan Royals,Chennai,MA Chidambaram Stadium,2011,147,149,Chennai Super Kings
501243,Sunrisers Hyderabad,Delhi Capitals,Hyderabad,Rajiv Gandhi International Stadium,2011,175,179,Delhi Daredevils
501244,Royal Challengers Bangalore,Punjab Kings,Bengaluru,M Chinnaswamy Stadium,2011,205,120,Royal Challengers Bangalore
501245,Kolkata Knight Riders,Chennai Super Kings,Kolkata,Eden Gardens,2011,114,61,Kolkata Knight Riders
501246,Mumbai Indians,Delhi Capitals,Mumbai,Wankhede Stadium,2011,178,146,Mumbai Indians
501249,Rajasthan Royals,Chennai Super Kings,Jaipur,Sawai Mansingh Stadium,2011,196,133,Chennai Super Kings
501251,Punjab Kings,Mumbai Indians,Mohali,Punjab Cricket Association IS Bindra Stadium,2011,163,87,Kings XI Punjab
501252,Rajasthan Royals,Royal Challengers Bangalore,Jaipur,Sawai Mansingh Stadium,2011,146,151,Royal Challengers Bangalore
501253,Chennai Super Kings,Delhi Capitals,Chennai,MA Chidambaram Stadium,2011,176,158,Chennai Super Kings
501255,Royal Challengers Bangalore,Kolkata Knight Riders,Bengaluru,M Chinnaswamy Stadium,2011,89,105,Royal Challengers Bangalore
501256,Mumbai Indians,Sunrisers Hyderabad,Mumbai,Wankhede Stadium,2011,135,125,Deccan Chargers
501257,Punjab Kings,Delhi Capitals,Dharamshala,Himachal Pradesh Cricket Association Stadium,2011,170,141,Kings XI Punjab
501260,Punjab Kings,Royal Challengers Bangalore,Dharamshala,Himachal Pradesh Cricket Association Stadium,2011,232,121,Kings XI Punjab
501263,Mumbai Indians,Rajasthan Royals,Mumbai,Wankhede Stadium,2011,133,134,Rajasthan Royals
501264,Punjab Kings,Sunrisers Hyderabad,Dharamshala,Himachal Pradesh Cricket Association Stadium,2011,198,116,Deccan Chargers
501266,Royal Challengers Bangalore,Chennai Super Kings,Bengaluru,M Chinnaswamy Stadium,2011,128,129,Royal Challengers Bangalore
501267,Kolkata Knight Riders,Mumbai Indians,Kolkata,Eden Gardens,2011,175,178,Mumbai Indians
501268,Royal Challengers Bangalore,Chennai Super Kings,Mumbai,Wankhede Stadium,2011,175,177,Chennai Super Kings
501269,Mumbai Indians,Kolkata Knight Riders,Mumbai,Wankhede Stadium,2011,147,148,Mumbai Indians
501270,Royal Challengers Bangalore,Mumbai Indians,Chennai,MA Chidambaram Stadium,2011,185,142,Royal Challengers Bangalore
501271,Chennai Super Kings,Royal Challengers Bangalore,Chennai,MA Chidambaram Stadium,2011,205,147,Chennai Super Kings
548306,Chennai Super Kings,Mumbai Indians,Chennai,MA Chidambaram Stadium,2012,112,115,Mumbai Indians
548307,Kolkata Knight Riders,Delhi Capitals,Kolkata,Eden Gardens,2012,97,100,Delhi Daredevils
548309,Rajasthan Royals,Punjab Kings,Jaipur,Sawai Mansingh Stadium,2012,191,160,Rajasthan Royals
548310,Royal Challengers Bangalore,Delhi Capitals,Bengaluru,M Chinnaswamy Stadium,2012,157,137,Royal Challengers Bangalore
548311,Sunrisers Hyderabad,Chennai Super Kings,Visakhapatnam,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2012,193,119,Chennai Super Kings
548312,Rajasthan Royals,Kolkata Knight Riders,Jaipur,Sawai Mansingh Stadium,2012,164,142,Rajasthan Royals
548314,Sunrisers Hyderabad,Mumbai Indians,Visakhapatnam,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2012,138,142,Mumbai Indians
548315,Royal Challengers Bangalore,Kolkata Knight Riders,Bengaluru,M Chinnaswamy Stadium,2012,165,123,Kolkata Knight Riders
548316,Delhi Capitals,Chennai Super Kings,Delhi,Feroz Shah Kotla,2012,110,111,Delhi Daredevils
548317,Mumbai Indians,Rajasthan Royals,Mumbai,Wankhede Stadium,2012,197,170,Mumbai Indians
548318,Chennai Super Kings,Royal Challengers Bangalore,Chennai,MA Chidambaram Stadium,2012,205,208,Chennai Super Kings
548320,Kolkata Knight Riders,Rajasthan Royals,Kolkata,Eden Gardens,2012,131,137,Kolkata Knight Riders
548323,Kolkata Knight Riders,Punjab Kings,Kolkata,Eden Gardens,2012,134,132,Kings XI Punjab
548324,Royal Challengers Bangalore,Rajasthan Royals,Bengaluru,M Chinnaswamy Stadium,2012,195,136,Rajasthan Royals
548325,Mumbai Indians,Delhi Capitals,Mumbai,Wankhede Stadium,2012,92,93,Delhi Daredevils
548326,Rajasthan Royals,Sunrisers Hyderabad,Jaipur,Sawai Mansingh Stadium,2012,196,197,Rajasthan Royals
548328,Punjab Kings,Kolkata Knight Riders,Mohali,Punjab Cricket Association IS Bindra Stadium,2012,124,127,Kolkata Knight Riders
548321,Delhi Capitals,Sunrisers Hyderabad,Delhi,Feroz Shah Kotla,2012,157,162,Delhi Daredevils
548331,Punjab Kings,Royal Challengers Bangalore,Mohali,Punjab Cricket Association IS Bindra Stadium,2012,163,166,Royal Challengers Bangalore
548332,Chennai Super Kings,Rajasthan Royals,Chennai,MA Chidambaram Stadium,2012,146,147,Chennai Super Kings
548334,Mumbai Indians,Punjab Kings,Mumbai,Wankhede Stadium,2012,163,164,Kings XI Punjab
548335,Sunrisers Hyderabad,Kolkata Knight Riders,Cuttack,Barabati Stadium,2012,126,127,Kolkata Knight Riders
548336,Rajasthan Royals,Royal Challengers Bangalore,Jaipur,Sawai Mansingh Stadium,2012,189,143,Royal Challengers Bangalore
548339,Punjab Kings,Mumbai Indians,Mohali,Punjab Cricket Association IS Bindra Stadium,2012,168,171,Mumbai Indians
548342,Delhi Capitals,Mumbai Indians,Delhi,Feroz Shah Kotla,2012,207,170,Delhi Daredevils
548343,Chennai Super Kings,Punjab Kings,Chennai,MA Chidambaram Stadium,2012,156,149,Kings XI Punjab
548344,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata,Eden Gardens,2012,190,143,Kolkata Knight Riders
548345,Delhi Capitals,Rajasthan Royals,Delhi,Feroz Shah Kotla,2012,152,151,Delhi Daredevils
548346,Mumbai Indians,Sunrisers Hyderabad,Mumbai,Wankhede Stadium,2012,100,101,Mumbai Indians
548347,Chennai Super Kings,Kolkata Knight Riders,Chennai,MA Chidambaram Stadium,2012,139,140,Kolkata Knight Riders
548349,Rajasthan Royals,Delhi Capitals,Jaipur,Sawai Mansingh Stadium,2012,141,144,Delhi Daredevils
548350,Royal Challengers Bangalore,Punjab Kings,Bengaluru,M Chinnaswamy Stadium,2012,158,163,Kings XI Punjab
548352,Chennai Super Kings,Sunrisers Hyderabad,Chennai,MA Chidambaram Stadium,2012,160,150,Chennai Super Kings
548354,Punjab Kings,Rajasthan Royals,Mohali,Punjab Cricket Association IS Bindra Stadium,2012,177,134,Rajasthan Royals
548355,Mumbai Indians,Chennai Super Kings,Mumbai,Wankhede Stadium,2012,173,174,Mumbai Indians
548356,Royal Challengers Bangalore,Sunrisers Hyderabad,Bengaluru,M Chinnaswamy Stadium,2012,181,185,Royal Challengers Bangalore
548357,Delhi Capitals,Kolkata Knight Riders,Delhi,Feroz Shah Kotla,2012,153,154,Kolkata Knight Riders
548359,Sunrisers Hyderabad,Punjab Kings,Hyderabad,Rajiv Gandhi International Stadium,2012,170,145,Kings XI Punjab
548360,Mumbai Indians,Royal Challengers Bangalore,Mumbai,Wankhede Stadium,2012,141,142,Royal Challengers Bangalore
548329,Sunrisers Hyderabad,Delhi Capitals,Hyderabad,Rajiv Gandhi International Stadium,2012,187,193,Delhi Daredevils
548361,Rajasthan Royals,Chennai Super Kings,Jaipur,Sawai Mansingh Stadium,2012,126,127,Chennai Super Kings
548363,Kolkata Knight Riders,Mumbai Indians,Kolkata,Eden Gardens,2012,182,155,Mumbai Indians
548364,Chennai Super Kings,Delhi Capitals,Chennai,MA Chidambaram Stadium,2012,114,115,Chennai Super Kings
548366,Punjab Kings,Sunrisers Hyderabad,Mohali,Punjab Cricket Association IS Bindra Stadium,2012,190,194,Kings XI Punjab
548367,Royal Challengers Bangalore,Mumbai Indians,Bengaluru,M Chinnaswamy Stadium,2012,171,173,Mumbai Indians
548368,Kolkata Knight Riders,Chennai Super Kings,Kolkata,Eden Gardens,2012,158,160,Chennai Super Kings
548369,Delhi Capitals,Punjab Kings,Delhi,Feroz Shah Kotla,2012,136,140,Delhi Daredevils
548370,Mumbai Indians,Kolkata Knight Riders,Mumbai,Wankhede Stadium,2012,140,108,Kolkata Knight Riders
548371,Punjab Kings,Chennai Super Kings,Dharamshala,Himachal Pradesh Cricket Association Stadium,2012,120,123,Kings XI Punjab
548372,Delhi Capitals,Royal Challengers Bangalore,Delhi,Feroz Shah Kotla,2012,215,194,Royal Challengers Bangalore
548373,Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,Rajiv Gandhi International Stadium,2012,126,128,Deccan Chargers
548374,Punjab Kings,Delhi Capitals,Dharamshala,Himachal Pradesh Cricket Association Stadium,2012,141,145,Delhi Daredevils
548376,Sunrisers Hyderabad,Royal Challengers Bangalore,Hyderabad,Rajiv Gandhi International Stadium,2012,132,123,Deccan Chargers
548377,Rajasthan Royals,Mumbai Indians,Jaipur,Sawai Mansingh Stadium,2012,162,163,Mumbai Indians
548378,Delhi Capitals,Kolkata Knight Riders,Pune,Subrata Roy Sahara Stadium,2012,162,144,Kolkata Knight Riders
548379,Chennai Super Kings,Mumbai Indians,Bengaluru,M Chinnaswamy Stadium,2012,187,149,Chennai Super Kings
548380,Delhi Capitals,Chennai Super Kings,Chennai,MA Chidambaram Stadium,2012,222,136,Chennai Super Kings
548381,Kolkata Knight Riders,Chennai Super Kings,Chennai,MA Chidambaram Stadium,2012,190,192,Kolkata Knight Riders
597998,Kolkata Knight Riders,Delhi Capitals,Kolkata,Eden Gardens,2013,128,129,Kolkata Knight Riders
597999,Royal Challengers Bangalore,Mumbai Indians,Bengaluru,M Chinnaswamy Stadium,2013,156,154,Royal Challengers Bangalore
598001,Delhi Capitals,Rajasthan Royals,Delhi,Feroz Shah Kotla,2013,165,160,Rajasthan Royals
598002,Chennai Super Kings,Mumbai Indians,Chennai,MA Chidambaram Stadium,2013,148,139,Mumbai Indians
598004,Sunrisers Hyderabad,Royal Challengers Bangalore,Hyderabad,Rajiv Gandhi International Stadium,2013,130,130,Sunrisers Hyderabad
598005,Rajasthan Royals,Kolkata Knight Riders,Jaipur,Sawai Mansingh Stadium,2013,144,125,Rajasthan Royals
598006,Mumbai Indians,Delhi Capitals,Mumbai,Wankhede Stadium,2013,209,165,Mumbai Indians
598048,Royal Challengers Bangalore,Sunrisers Hyderabad,Bengaluru,M Chinnaswamy Stadium,2013,161,162,Royal Challengers Bangalore
598007,Punjab Kings,Chennai Super Kings,Mohali,Punjab Cricket Association IS Bindra Stadium,2013,138,139,Chennai Super Kings
598008,Royal Challengers Bangalore,Kolkata Knight Riders,Bengaluru,M Chinnaswamy Stadium,2013,154,158,Royal Challengers Bangalore
598010,Delhi Capitals,Sunrisers Hyderabad,Delhi,Feroz Shah Kotla,2013,114,115,Sunrisers Hyderabad
598012,Chennai Super Kings,Royal Challengers Bangalore,Chennai,MA Chidambaram Stadium,2013,165,166,Chennai Super Kings
598013,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata,Eden Gardens,2013,180,132,Kolkata Knight Riders
598014,Rajasthan Royals,Punjab Kings,Jaipur,Sawai Mansingh Stadium,2013,124,126,Rajasthan Royals
598016,Punjab Kings,Kolkata Knight Riders,Mohali,Punjab Cricket Association IS Bindra Stadium,2013,157,153,Kings XI Punjab
598017,Royal Challengers Bangalore,Delhi Capitals,Bengaluru,M Chinnaswamy Stadium,2013,152,152,Royal Challengers Bangalore
598019,Rajasthan Royals,Mumbai Indians,Jaipur,Sawai Mansingh Stadium,2013,179,92,Rajasthan Royals
598020,Delhi Capitals,Chennai Super Kings,Delhi,Feroz Shah Kotla,2013,169,83,Chennai Super Kings
598021,Sunrisers Hyderabad,Punjab Kings,Hyderabad,Rajiv Gandhi International Stadium,2013,123,127,Sunrisers Hyderabad
598022,Kolkata Knight Riders,Chennai Super Kings,Kolkata,Eden Gardens,2013,119,124,Chennai Super Kings
598023,Royal Challengers Bangalore,Rajasthan Royals,Bengaluru,M Chinnaswamy Stadium,2013,117,123,Royal Challengers Bangalore
598024,Delhi Capitals,Mumbai Indians,Delhi,Feroz Shah Kotla,2013,161,165,Delhi Daredevils
598026,Chennai Super Kings,Rajasthan Royals,Chennai,MA Chidambaram Stadium,2013,185,186,Chennai Super Kings
598059,Delhi Capitals,Punjab Kings,Delhi,Feroz Shah Kotla,2013,120,121,Kings XI Punjab
598029,Kolkata Knight Riders,Mumbai Indians,Kolkata,Eden Gardens,2013,159,162,Mumbai Indians
598030,Chennai Super Kings,Sunrisers Hyderabad,Chennai,MA Chidambaram Stadium,2013,159,160,Chennai Super Kings
598031,Kolkata Knight Riders,Punjab Kings,Kolkata,Eden Gardens,2013,149,150,Kolkata Knight Riders
598032,Rajasthan Royals,Sunrisers Hyderabad,Jaipur,Sawai Mansingh Stadium,2013,144,146,Rajasthan Royals
598033,Mumbai Indians,Royal Challengers Bangalore,Mumbai,Wankhede Stadium,2013,194,136,Mumbai Indians
598034,Chennai Super Kings,Kolkata Knight Riders,Chennai,MA Chidambaram Stadium,2013,200,186,Chennai Super Kings
598036,Rajasthan Royals,Royal Challengers Bangalore,Jaipur,Sawai Mansingh Stadium,2013,171,173,Rajasthan Royals
598037,Mumbai Indians,Punjab Kings,Mumbai,Wankhede Stadium,2013,174,170,Mumbai Indians
598039,Sunrisers Hyderabad,Mumbai Indians,Hyderabad,Rajiv Gandhi International Stadium,2013,129,130,Sunrisers Hyderabad
598040,Delhi Capitals,Kolkata Knight Riders,Raipur,Shaheed Veer Narayan Singh International Stadium,2013,136,137,Delhi Daredevils
598041,Chennai Super Kings,Punjab Kings,Chennai,MA Chidambaram Stadium,2013,186,171,Chennai Super Kings
598043,Kolkata Knight Riders,Rajasthan Royals,Kolkata,Eden Gardens,2013,132,133,Kolkata Knight Riders
598044,Sunrisers Hyderabad,Delhi Capitals,Hyderabad,Rajiv Gandhi International Stadium,2013,80,81,Sunrisers Hyderabad
598046,Mumbai Indians,Chennai Super Kings,Mumbai,Wankhede Stadium,2013,139,79,Mumbai Indians
598064,Punjab Kings,Royal Challengers Bangalore,Mohali,Punjab Cricket Association IS Bindra Stadium,2013,190,194,Kings XI Punjab
598049,Rajasthan Royals,Delhi Capitals,Jaipur,Sawai Mansingh Stadium,2013,154,155,Rajasthan Royals
598050,Mumbai Indians,Kolkata Knight Riders,Mumbai,Wankhede Stadium,2013,170,105,Mumbai Indians
598051,Sunrisers Hyderabad,Chennai Super Kings,Hyderabad,Rajiv Gandhi International Stadium,2013,223,146,Chennai Super Kings
598052,Punjab Kings,Rajasthan Royals,Mohali,Punjab Cricket Association IS Bindra Stadium,2013,145,147,Rajasthan Royals
598054,Delhi Capitals,Royal Challengers Bangalore,Delhi,Feroz Shah Kotla,2013,183,179,Royal Challengers Bangalore
598056,Punjab Kings,Sunrisers Hyderabad,Mohali,Punjab Cricket Association IS Bindra Stadium,2013,150,120,Sunrisers Hyderabad
598057,Kolkata Knight Riders,Royal Challengers Bangalore,Ranchi,JSCA International Stadium Complex,2013,115,116,Kolkata Knight Riders
598058,Rajasthan Royals,Chennai Super Kings,Jaipur,Sawai Mansingh Stadium,2013,141,144,Rajasthan Royals
598060,Mumbai Indians,Sunrisers Hyderabad,Mumbai,Wankhede Stadium,2013,178,184,Mumbai Indians
598045,Royal Challengers Bangalore,Punjab Kings,Bengaluru,M Chinnaswamy Stadium,2013,174,176,Kings XI Punjab
598062,Chennai Super Kings,Delhi Capitals,Chennai,MA Chidambaram Stadium,2013,168,135,Chennai Super Kings
598063,Mumbai Indians,Rajasthan Royals,Mumbai,Wankhede Stadium,2013,166,152,Mumbai Indians
598028,Punjab Kings,Delhi Capitals,Dharamshala,Himachal Pradesh Cricket Association Stadium,2013,171,164,Kings XI Punjab
598065,Sunrisers Hyderabad,Rajasthan Royals,Hyderabad,Rajiv Gandhi International Stadium,2013,136,113,Sunrisers Hyderabad
598066,Punjab Kings,Mumbai Indians,Dharamshala,Himachal Pradesh Cricket Association Stadium,2013,183,133,Kings XI Punjab
598068,Royal Challengers Bangalore,Chennai Super Kings,Bengaluru,M Chinnaswamy Stadium,2013,106,82,Royal Challengers Bangalore
598069,Sunrisers Hyderabad,Kolkata Knight Riders,Hyderabad,Rajiv Gandhi International Stadium,2013,130,132,Sunrisers Hyderabad
598070,Chennai Super Kings,Mumbai Indians,Delhi,Feroz Shah Kotla,2013,192,144,Chennai Super Kings
598071,Rajasthan Royals,Sunrisers Hyderabad,Delhi,Feroz Shah Kotla,2013,132,135,Rajasthan Royals
598072,Mumbai Indians,Rajasthan Royals,Kolkata,Eden Gardens,2013,165,169,Mumbai Indians
598073,Chennai Super Kings,Mumbai Indians,Kolkata,Eden Gardens,2013,148,125,Mumbai Indians
729279,Mumbai Indians,Kolkata Knight Riders,Abu Dhabi,Sheikh Zayed Stadium,2014,163,122,Kolkata Knight Riders
729281,Delhi Capitals,Royal Challengers Bangalore,Sharjah,Sharjah Cricket Stadium,2014,145,146,Royal Challengers Bangalore
729283,Chennai Super Kings,Punjab Kings,Abu Dhabi,Sheikh Zayed Stadium,2014,205,206,Kings XI Punjab
729285,Sunrisers Hyderabad,Rajasthan Royals,Abu Dhabi,Sheikh Zayed Stadium,2014,133,135,Rajasthan Royals
729287,Royal Challengers Bangalore,Mumbai Indians,Dubai,Dubai International Cricket Stadium,2014,115,116,Royal Challengers Bangalore
729289,Kolkata Knight Riders,Delhi Capitals,Dubai,Dubai International Cricket Stadium,2014,166,167,Delhi Daredevils
729291,Rajasthan Royals,Punjab Kings,Sharjah,Sharjah Cricket Stadium,2014,191,193,Kings XI Punjab
729293,Chennai Super Kings,Delhi Capitals,Abu Dhabi,Sheikh Zayed Stadium,2014,177,84,Chennai Super Kings
729295,Punjab Kings,Sunrisers Hyderabad,Sharjah,Sharjah Cricket Stadium,2014,193,121,Kings XI Punjab
729297,Rajasthan Royals,Chennai Super Kings,Dubai,Dubai International Cricket Stadium,2014,140,133,Chennai Super Kings
729299,Royal Challengers Bangalore,Kolkata Knight Riders,Sharjah,Sharjah Cricket Stadium,2014,150,148,Kolkata Knight Riders
729301,Sunrisers Hyderabad,Delhi Capitals,Dubai,Dubai International Cricket Stadium,2014,184,180,Sunrisers Hyderabad
729303,Chennai Super Kings,Mumbai Indians,Dubai,Dubai International Cricket Stadium,2014,141,142,Chennai Super Kings
729305,Rajasthan Royals,Royal Challengers Bangalore,Abu Dhabi,Sheikh Zayed Stadium,2014,70,71,Rajasthan Royals
729307,Kolkata Knight Riders,Punjab Kings,Abu Dhabi,Sheikh Zayed Stadium,2014,132,109,Kings XI Punjab
729309,Delhi Capitals,Mumbai Indians,Sharjah,Sharjah Cricket Stadium,2014,125,126,Delhi Daredevils
729311,Sunrisers Hyderabad,Chennai Super Kings,Sharjah,Sharjah Cricket Stadium,2014,145,146,Chennai Super Kings
729313,Punjab Kings,Royal Challengers Bangalore,Dubai,Dubai International Cricket Stadium,2014,124,127,Kings XI Punjab
729315,Kolkata Knight Riders,Rajasthan Royals,Abu Dhabi,Sheikh Zayed Stadium,2014,152,152,Rajasthan Royals
729317,Mumbai Indians,Sunrisers Hyderabad,Dubai,Dubai International Cricket Stadium,2014,172,157,Sunrisers Hyderabad
733971,Chennai Super Kings,Kolkata Knight Riders,Ranchi,JSCA International Stadium Complex,2014,148,114,Chennai Super Kings
733973,Mumbai Indians,Punjab Kings,Mumbai,Wankhede Stadium,2014,168,170,Mumbai Indians
733975,Delhi Capitals,Rajasthan Royals,Delhi,Feroz Shah Kotla,2014,152,156,Rajasthan Royals
733977,Royal Challengers Bangalore,Sunrisers Hyderabad,Bengaluru,M Chinnaswamy Stadium,2014,155,158,Royal Challengers Bangalore
733979,Rajasthan Royals,Kolkata Knight Riders,Ahmedabad,"Sardar Patel Stadium, Motera",2014,170,160,Rajasthan Royals
733981,Delhi Capitals,Chennai Super Kings,Delhi,Feroz Shah Kotla,2014,178,181,Chennai Super Kings
733983,Mumbai Indians,Royal Challengers Bangalore,Mumbai,Wankhede Stadium,2014,187,168,Mumbai Indians
733985,Delhi Capitals,Kolkata Knight Riders,Delhi,Feroz Shah Kotla,2014,160,161,Kolkata Knight Riders
733987,Punjab Kings,Chennai Super Kings,Cuttack,Barabati Stadium,2014,231,187,Kings XI Punjab
733989,Rajasthan Royals,Sunrisers Hyderabad,Ahmedabad,"Sardar Patel Stadium, Motera",2014,134,102,Sunrisers Hyderabad
733991,Royal Challengers Bangalore,Punjab Kings,Bengaluru,M Chinnaswamy Stadium,2014,198,166,Kings XI Punjab
733993,Delhi Capitals,Sunrisers Hyderabad,Delhi,Feroz Shah Kotla,2014,143,44,Sunrisers Hyderabad
733995,Mumbai Indians,Chennai Super Kings,Mumbai,Wankhede Stadium,2014,157,160,Chennai Super Kings
733997,Punjab Kings,Kolkata Knight Riders,Cuttack,Barabati Stadium,2014,149,150,Kolkata Knight Riders
733999,Royal Challengers Bangalore,Rajasthan Royals,Bengaluru,M Chinnaswamy Stadium,2014,190,191,Rajasthan Royals
734001,Sunrisers Hyderabad,Mumbai Indians,Hyderabad,Rajiv Gandhi International Stadium,2014,157,160,Mumbai Indians
734003,Chennai Super Kings,Rajasthan Royals,Ranchi,JSCA International Stadium Complex,2014,148,149,Chennai Super Kings
734005,Royal Challengers Bangalore,Delhi Capitals,Bengaluru,M Chinnaswamy Stadium,2014,186,170,Royal Challengers Bangalore
734007,Sunrisers Hyderabad,Punjab Kings,Hyderabad,Rajiv Gandhi International Stadium,2014,205,211,Kings XI Punjab
734009,Kolkata Knight Riders,Mumbai Indians,Cuttack,Barabati Stadium,2014,141,142,Kolkata Knight Riders
734011,Rajasthan Royals,Delhi Capitals,Ahmedabad,"Sardar Patel Stadium, Motera",2014,201,139,Rajasthan Royals
734013,Chennai Super Kings,Royal Challengers Bangalore,Ranchi,JSCA International Stadium Complex,2014,138,142,Royal Challengers Bangalore
734015,Sunrisers Hyderabad,Kolkata Knight Riders,Hyderabad,Rajiv Gandhi International Stadium,2014,142,146,Kolkata Knight Riders
734017,Rajasthan Royals,Mumbai Indians,Ahmedabad,"Sardar Patel Stadium, Motera",2014,178,153,Mumbai Indians
734019,Delhi Capitals,Punjab Kings,Delhi,Feroz Shah Kotla,2014,164,165,Kings XI Punjab
734021,Sunrisers Hyderabad,Royal Challengers Bangalore,Hyderabad,Rajiv Gandhi International Stadium,2014,160,161,Sunrisers Hyderabad
734023,Kolkata Knight Riders,Chennai Super Kings,Kolkata,Eden Gardens,2014,154,156,Kolkata Knight Riders
734025,Punjab Kings,Mumbai Indians,Mohali,Punjab Cricket Association IS Bindra Stadium,2014,156,159,Mumbai Indians
734027,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata,Eden Gardens,2014,195,165,Kolkata Knight Riders
734029,Chennai Super Kings,Sunrisers Hyderabad,Ranchi,JSCA International Stadium Complex,2014,185,189,Sunrisers Hyderabad
734031,Mumbai Indians,Delhi Capitals,Mumbai,Wankhede Stadium,2014,173,158,Mumbai Indians
734033,Punjab Kings,Rajasthan Royals,Mohali,Punjab Cricket Association IS Bindra Stadium,2014,179,163,Kings XI Punjab
734035,Royal Challengers Bangalore,Chennai Super Kings,Bengaluru,M Chinnaswamy Stadium,2014,154,160,Chennai Super Kings
734037,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata,Eden Gardens,2014,160,161,Kolkata Knight Riders
734039,Punjab Kings,Delhi Capitals,Mohali,Punjab Cricket Association IS Bindra Stadium,2014,115,119,Kings XI Punjab
734041,Mumbai Indians,Rajasthan Royals,Mumbai,Wankhede Stadium,2014,189,195,Mumbai Indians
734043,Punjab Kings,Kolkata Knight Riders,Kolkata,Eden Gardens,2014,163,135,Kolkata Knight Riders
734045,Chennai Super Kings,Mumbai Indians,Mumbai,Brabourne Stadium,2014,173,176,Chennai Super Kings
734047,Chennai Super Kings,Punjab Kings,Mumbai,Wankhede Stadium,2014,226,202,Kings XI Punjab
734049,Kolkata Knight Riders,Punjab Kings,Bengaluru,M Chinnaswamy Stadium,2014,199,200,Kolkata Knight Riders
829705,Kolkata Knight Riders,Mumbai Indians,Kolkata,Eden Gardens,2015,168,170,Kolkata Knight Riders
829707,Chennai Super Kings,Delhi Capitals,Chennai,MA Chidambaram Stadium,2015,150,149,Chennai Super Kings
829709,Punjab Kings,Rajasthan Royals,Pune,Maharashtra Cricket Association Stadium,2015,162,136,Rajasthan Royals
829711,Chennai Super Kings,Sunrisers Hyderabad,Chennai,MA Chidambaram Stadium,2015,209,164,Chennai Super Kings
829713,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata,Eden Gardens,2015,177,179,Royal Challengers Bangalore
829715,Delhi Capitals,Rajasthan Royals,Delhi,Feroz Shah Kotla,2015,184,186,Rajasthan Royals
829717,Mumbai Indians,Punjab Kings,Mumbai,Wankhede Stadium,2015,177,159,Kings XI Punjab
829719,Royal Challengers Bangalore,Sunrisers Hyderabad,Bengaluru,M Chinnaswamy Stadium,2015,166,172,Sunrisers Hyderabad
829721,Rajasthan Royals,Mumbai Indians,Ahmedabad,"Sardar Patel Stadium, Motera",2015,164,165,Rajasthan Royals
829725,Punjab Kings,Delhi Capitals,Pune,Maharashtra Cricket Association Stadium,2015,165,169,Delhi Daredevils
829727,Sunrisers Hyderabad,Rajasthan Royals,Visakhapatnam,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2015,127,131,Rajasthan Royals
829729,Mumbai Indians,Chennai Super Kings,Mumbai,Wankhede Stadium,2015,183,189,Chennai Super Kings
829731,Sunrisers Hyderabad,Delhi Capitals,Visakhapatnam,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2015,167,163,Delhi Daredevils
